user,Subject,text,cleaned_text,sentiment_score,sentiment_category
sunparrotboat,Joe Biden," Now that NBC has exposed the bogus Hunter Biden smears and discovered that a fake man named ""Martin Aspen"" was behind it…",nbc exposed bogus hunter biden smears discovered fake man named martin aspen behind,-0.45,Negative
cwhite43,Joe Biden," As I reported this week, there are many Black men out there who feel politically homeless. Makes a lot of them *persuad…",reported week many black men feel politically homeless makes lot persuad,0.11111111111111112,Neutral
davaldod,Joe Biden," MONDAY, the day before Election: Joe Biden, Jill Biden, Kamala Harris and Doug Emhoff will all campaign in Pennsylvania.",monday day election joe biden jill biden kamala harris doug emhoff campaign pennsylvania,0.0,Neutral
JasonEmory7797,Joe Biden,The Human Worm known as Joe Biden has had a long-standing Love Affair With the CIA:Biden’s assistance to William C…,human worm known joe biden longstanding love affair ciabidens assistance william c,0.25,Neutral
Wrecksdart,Joe Biden,Meet the 'shy' Biden voters quietly living in Pennsylvania's Trump country,meet shy biden voters quietly living pennsylvanias trump country,-0.25,Neutral
cej7122,Joe Biden,This is Joe Biden's crowd in GA.,joe bidens crowd ga,0.0,Neutral
gmlavern,Joe Biden,Elizabeth Warren wants to be Joe Biden's Treasury secretary and will make her case for it if he wins next week. The banking i…,elizabeth warren wants joe bidens treasury secretary make case wins next week banking,0.16666666666666666,Neutral
mccarverr,Joe Biden," Now that NBC has exposed the bogus Hunter Biden smears and discovered that a fake man named ""Martin Aspen"" was behind it…",nbc exposed bogus hunter biden smears discovered fake man named martin aspen behind,-0.45,Negative
PeteMcNamara5,Joe Biden,"   Zero evidence of corruption. But that doesn’t matter - right. Emails, witnes… ",zero evidence corruption doesnt matter right emails witnes,0.2857142857142857,Neutral
Intrepidjulie,Joe Biden,Fun to think about how we learned today that Trump and Barr did with Turkey the exact thing Trump and his fans are falsely…,fun think learned today trump barr turkey exact thing trump fans falsely,0.04999999999999999,Neutral
triangle2triad,Joe Biden,Joe Biden will crush the U.S. oil industry if elected— shows just how deep the damage will be.  …,joe biden crush us oil industry elected shows deep damage,0.0,Neutral
LetsTurnFLBlue,Joe Biden," Earlier I spoke with Neil Cavuto again, about why I am supporting Joe Biden in this presidential race.…",earlier spoke neil cavuto supporting joe biden presidential race,0.125,Neutral
Evan_RB,Joe Biden,You know why most of the #HunterBiden stories never made much sense to me? Because Joe Biden was in the White House fro…,know hunterbiden stories never made much sense joe biden white house fro,0.1,Neutral
MikeBrestDC,Joe Biden,"On Monday, the day before Election Day, Joe Biden, Jill Biden, Kamala Harris, and Doug Emhoff “will barnstorm Penns… ",monday day election day joe biden jill biden kamala harris doug emhoff barnstorm penns,0.0,Neutral
scottahaney2,Joe Biden,JOE BIDEN IS AN ACTIVE NATIONAL SECURITY THREAT 🚨,joe biden active national security threat,-0.13333333333333333,Neutral
Rob66189765,Joe Biden,JOE BIDEN IS AN ACTIVE NATIONAL SECURITY THREAT 🚨,joe biden active national security threat,-0.13333333333333333,Neutral
cabyrne11,Joe Biden," Now that NBC has exposed the bogus Hunter Biden smears and discovered that a fake man named ""Martin Aspen"" was behind it…",nbc exposed bogus hunter biden smears discovered fake man named martin aspen behind,-0.45,Negative
AnneMidgley1,Joe Biden,"We no longer have “news”—just propaganda. Glenn Greenwald Resigns From The Intercept, Claims Biden Story ‘Suppressi… ",longer newsjust propaganda glenn greenwald resigns intercept claims biden story suppressi,-0.1,Neutral
mycherieamour25,Joe Biden,Fun to think about how we learned today that Trump and Barr did with Turkey the exact thing Trump and his fans are falsely…,fun think learned today trump barr turkey exact thing trump fans falsely,0.04999999999999999,Neutral
RealAmericanK,Joe Biden,Omg did y’all know Joe Biden’s middle name is Robinette?That’s a unique name.,omg yall know joe bidens middle name robinettethats unique name,0.1875,Neutral
Indivis_Sherman,Joe Biden," “Biden is running on the conviction that, despite it all, Americans deeply love their country, and viscerally long for its un…",biden running conviction despite americans deeply love country viscerally long un,0.225,Neutral
tshequine,Joe Biden," “Biden is running on the conviction that, despite it all, Americans deeply love their country, and viscerally long for its un…",biden running conviction despite americans deeply love country viscerally long un,0.225,Neutral
gary9758,Joe Biden,EXCLUSIVE: A cybersecurity expert told us that the 's smoking gun April 2015 Hunter Biden email from a Burisma exec…,exclusive cybersecurity expert told us smoking gun april hunter biden email burisma exec,0.0,Neutral
JamesPatenaude,Joe Biden,Joe Biden got called out at his rally in San Antonio for lying about Trump and was taken to task for his son's corruption wi…,joe biden got called rally san antonio lying trump taken task sons corruption wi,0.0,Neutral
tagrant13,Joe Biden," A 64-page document asserting an elaborate conspiracy theory involving Joe Biden's son and business in China, that was later di…",page document asserting elaborate conspiracy theory involving joe bidens son business china later di,0.25,Neutral
conleyanddeb,Joe Biden," Joe Biden gets aging Bon Jovi and CHER, President Donald Trump gets Lil Wayne.",joe biden gets aging bon jovi cher president donald trump gets lil wayne,0.0,Neutral
gina_goldberg,Joe Biden,You know why most of the #HunterBiden stories never made much sense to me? Because Joe Biden was in the White House fro…,know hunterbiden stories never made much sense joe biden white house fro,0.1,Neutral
benjred,Joe Biden," In the final days of the campaign, President Trump and Joe Biden appealed to voters in the battleground state of Florida, touting…",final days campaign president trump joe biden appealed voters battleground state florida touting,0.0,Neutral
_brett_grant_,Joe Biden," Joe Biden/Harris voters actually think President Trump killed 220,000 people. Not only are they dumb AF for being manipulat…",joe bidenharris voters actually think president trump killed people dumb af manipulat,-0.19166666666666665,Neutral
iq_twit,Joe Biden,It's amazing how some of the candidates who lost to Joe Biden in the primaries have truly emerged as superstars as surrogat…,amazing candidates lost joe biden primaries truly emerged superstars surrogat,0.6000000000000001,Positive
Lazarus_Liberty,Joe Biden," in the last 25 minutes, everyone who works for the Biden-Harris campaign is tweeting that Joe, Kamala, Dr. Jill, and Dou…",last minutes everyone works bidenharris campaign tweeting joe kamala dr jill dou,0.0,Neutral
SriChinnamatur,Joe Biden," Oh no...he cannot make his final pitch that Stock Market is up up and up which he doesn’t control. However, h… ",oh nohe make final pitch stock market doesnt control however h,0.0,Neutral
us890135,Joe Biden," If you voted for Joe Biden and Kamala Harris already, please retweet this status. I would just love to see how much posit…",voted joe biden kamala harris already please retweet status would love see much posit,0.35,Positive
Sl164842719,Joe Biden,So the FBI has had an active money laundering investigation into the family of the Democrat Presidential Nominee since…,fbi active money laundering investigation family democrat presidential nominee since,-0.13333333333333333,Neutral
aaronhclarke,Joe Biden," If you were wondering why: Snyder, a self-described ""proud Republican,"" told Fox he voted for Biden. ""I'm an American first…",wondering snyder selfdescribed proud republican told fox voted biden im american first,0.35000000000000003,Positive
FrankGa16946742,Joe Biden,“BREAKING:DOJ officials confirm Hunter Biden and his business associates are currently under ACTIVE criminal investigat…,breakingdoj officials confirm hunter biden business associates currently active criminal investigat,-0.26666666666666666,Neutral
bejaha,Joe Biden,Horrible. Orders to stay home for 2 weeks. ElPaso Texas. ICU is at full capacity. This never…,horrible orders stay home weeks elpaso texas icu full capacity never,-0.325,Negative
MJR747,Joe Biden," Charlie Cook mincing no words here."".. Joe Biden may well replicate Ronald Reagan’s 10-point victory over President…",charlie cook mincing words joe biden may well replicate ronald reagans point victory president,0.0,Neutral
Tyrannogenius,Joe Biden,"  Great discussion here&gt;This story is amazing, an entire fake compa… ",great discussion heregtthis story amazing entire fake compa,0.22500000000000003,Neutral
dave_warhammer,Joe Biden,Omg CNN you are worse than MARSHA MARSHA MARSHAWhy don’t you report on JOE BIDEN AND HUNTER BIDEN reports and evidence…,omg cnn worse marsha marsha marshawhy dont report joe biden hunter biden reports evidence,-0.4,Negative
joannmw24,Joe Biden," MONDAY: ""Joe Biden, Jill Biden, Kamala Harris, and Doug Emhoff to Barnstorm Pennsylvania"" ",monday joe biden jill biden kamala harris doug emhoff barnstorm pennsylvania,0.0,Neutral
McneJames,Joe Biden,Fun to think about how we learned today that Trump and Barr did with Turkey the exact thing Trump and his fans are falsely…,fun think learned today trump barr turkey exact thing trump fans falsely,0.04999999999999999,Neutral
don_easton,Joe Biden," If you voted for Joe Biden and Kamala Harris already, please retweet this status. I would just love to see how much posit…",voted joe biden kamala harris already please retweet status would love see much posit,0.35,Positive
_LidiaNava,Joe Biden," Now that NBC has exposed the bogus Hunter Biden smears and discovered that a fake man named ""Martin Aspen"" was behind it…",nbc exposed bogus hunter biden smears discovered fake man named martin aspen behind,-0.45,Negative
